en,es
"""Just not too much emotion,"" he says and drinks a large gulp of beer.","""Solamente, no demasiadas emociones"", dice y da un gran trago a su cerveza."
"""Farewell - that sounds alarming.""","""Despedida, suena muy angustioso."""
"""Lets just call it a going away party, really relaxed with a few friends, a couple of drinks and the odd game.""","""Mejor la llamamos una fiesta de marchar, muy relajada, con un par de amigos, un par de bebidas, un par de juegos."""
The democratic routine,La rutina democrática
"Support for democracy in Latin America continues to edge up, as does backing for private enterprise.","Sigue aumentando el apoyo a la democracia en Latinoamérica, así como el respaldo a las empresas privadas."
Crime has become a bigger worry than unemployment.,La delincuencia genera mayor preocupación que el desempleo.
And Brazil is seen as more influential than the United States across much of the region.,"Además, en gran parte de la región, se ve a Brasil como un país más influyente que los Estados Unidos."
Those are some of the findings of the latest Latinobarómetro poll taken in 18 countries and published exclusively by The Economist.,Éstos son algunas de las conclusiones de la última encuesta del Latinobarómetro realizada en 18 países y publicada exclusivamente por The Economist.
"Because the poll has been taken regularly since 1995, it tracks changes in attitude across the region.","Dado que la encuesta se ha celebrado regularmente desde 1995, permite realizar un seguimiento de los cambios de actitud en la región."
"Two related things stand out in the results of this year's poll, taken in September and early October.","En los resultados de la encuesta de este año, realizada en septiembre y principios de octubre, destacan dos cuestiones relacionadas."
The first is Latin America's fairly sunny mood.,La primera es el humor relativamente animado reinante en Latinoamérica.
The second is the increasing stability of attitudes towards democracy and its core institutions.,La segunda es la creciente estabilidad de las actitudes hacia la democracia y sus principales instituciones.
Support for democracy has risen noticeably in several countries on the Pacific rim of South America (see table 1).,El apoyo a la democracia ha aumentado considerablemente en diversos países de la costa del Pacífico de Sudamérica (consulte la tabla 1).
"For example in Peru, where economic growth has averaged 6% a year since 2002, support for democracy has risen from a low of 40% in 2005 to 61% this year.","Por ejemplo, en Perú, donde el crecimiento económico ha alcanzado una media del 6% anual desde 2002, el apoyo a la democracia ha aumentado desde un reducido 40% en 2005 al 61% este año."
"It also rose in Mexico, where the economy has recovered after suffering a big drop in output last year.","Creció también en México, donde la economía se ha recuperado tras sufrir un gran descenso de la producción el año pasado."
"But only around half of respondents in Mexico and Brazil, the region's two most populous countries, are convinced democrats, which drags down the regional average (see chart 2).","No obstante, tan solo la mitad de los encuestados de México y Brasil, los dos países más poblados de la zona, son demócratas convencidos, lo cual baja la media regional (consulte el gráfico 2)."
"Some 44% of respondents across the region pronounced themselves satisfied with how their country's democracy works in practice, the same figure as last year but a big increase on the 25% in 2001 (chart 3).","Alrededor del 44% de los encuestados en la región se declararon satisfechos con el modo en que funciona la democracia en la práctica en su país, la misma cifra que el año pasado, pero considerablemente superior al 25% registrado en 2001 (gráfico 3)."
"Some 34% said they had confidence in their country's Congress and 45% in their government, the same as last year in both cases but up sharply from 2003 (17% and 24% respectively).","Alrededor del 34% afirmó que confiaban en el Congreso de su país y el 45% en su Gobierno, la misma cantidad que el año pasado en ambos casos, pero considerablemente superior en relación con 2003 (17% y 24%, respectivamente)."
A decade ago economic woes in Latin America undermined support for democracy.,"Hace una década, las turbulencias económicas en Latinoamérica afectaron gravemente al apoyo a la democracia."
That it has held up during the world financial crisis is probably because many Latin American countries suffered only a brief recession and have enjoyed a strong recovery.,El hecho de que se haya mantenido durante la crisis financiera mundial probablemente se deba a que numerosos países latinoamericanos tan solo se vieron afectados por una breve recesión y disfrutaron de una fuerte recuperación.
"In addition, a stronger social safety net has helped to shield the poor.","Además, la existencia de una red social de seguridad más fuerte ha contribuido a proteger a los más pobres."
"(The United Nations' Economic Commission for Latin America reported this week that the proportion of Latin Americans living in poverty rose only marginally in 2009 and has fallen again this year, to 32%.)","(La Comisión Económica de las Naciones Unidas para América Latina informó esta semana de que la proporción de latinoamericanos que viven en condiciones de pobreza tan solo aumento marginalmente en 2009 y que se ha reducido de nuevo este año, hasta el 32%.)"
But the mood varies widely from country to country (see chart 4).,"Sin embargo, el estado de ánimo varía considerablemente de un país a otro (consulte el gráfico 4)."
"Brazil's strong economic performance and the popularity of its outgoing president, Luiz Inácio Lula da Silva, is reflected in a widely shared sense of progress.","Los buenos rendimientos económicos de Brasil y la popularidad de su presidente saliente, Luiz Inácio Lula da Silva, se refleja en un sentimiento general de progreso."
"That is scarcer in Mexico and Central America, where the recession was more severe and violent crime has worsened.","Dicho sentimiento es menos común en México y Centroamérica, donde la recesión fue más grave y han aumentado los delitos violentos."
"For only the second time since the polls began, more respondents across Latin America as a whole cite crime, rather than unemployment, as the most important problem facing their country (see chart 5).","Por segunda vez desde que empezaron las encuestas, más encuestados en Latinoamérica mencionan la delincuencia, en lugar del desempleo, como el problema más grave al que se enfrenta su país (consulte el gráfico 5)."
"Some 31% say that either they or a close relative have been victims of crime over the past year, but that is down from 38% last year and is the lowest figure since 1995.","Alrededor del 31% afirma que, sea ellos o un pariente cercano, ha sido víctima de la delincuencia en el último año, una cifra que se ha reducido desde el 38% del año pasado y que es el menor porcentaje registrado desde 1995."
"A more robust economic performance is reflected in rising support for private enterprise and the market economy: some 71% of respondents across the region say that private enterprise is indispensable for development, up from 56% in 2007 (see chart 6).","Los rendimientos económicos más positivos se reflejan en un mayor apoyo a las empresas privadas y a la economía de mercado: alrededor del 71% de los encuestados en la región afirman que las empresas privadas son indispensables para el desarrollo, mientras que en 2007 tan sólo era el 56% (consulte el gráfico 6)."
"Some 58% agree that the market economy is the only system that will make their country developed, up from 47% last year.","Alrededor del 58% concuerda en que la economía de mercado es el único sistema que permitirá que su país se desarrolle, frente al 47% el año pasado."
"Interestingly, 62% of respondents in Venezuela hold that view (and 80% there back private enterprise) even though their left-wing president, Hugo Chávez, is expropriating many private companies.","Resulta interesante que el 62% de los encuestados en Venezuela opinan lo mismo (y el 80% respalda a las empresas privadas), aunque su presidente izquierdista, Hugo Chávez, está expropiando numerosas empresas privadas."
"Brazil is the country which exercises most leadership in the region, mentioned by 19% of respondents (up from 18% last year), followed by the United States (9%, unchanged from last year) and Venezuela (9%, down from 11% last year).","Brasil es el país que ejerce un mayor liderazgo en la región, tal como indica el 19% de los encuestados (frente al 18% el año pasado), seguido por los Estados Unidos (el 9%, misma cifra que el año pasado) y Venezuela (el 9% frente al 11% hace un año)."
"But the United States is seen as the most influential country by respondents in Mexico and much of Central America, whereas Venezuela enjoys that distinction in Ecuador, the Dominican Republic and Nicaragua.","Sin embargo, Estados Unidos es el país considerado más influyente por los encuestados en México y gran parte de Centroamérica, mientras que Venezuela ostenta tal título en Ecuador, la República Dominicana y Nicaragua."
A vote rubbished,Elecciones a la basura
Nobody expected Haiti's general election on November 28th to be perfect.,Nadie esperaba que las elecciones generales celebradas el 28 de noviembre en Haití fuesen perfectas.
But it was far worse than the outsiders who are trying to help the stricken country feared.,"Sin embargo, transcurrieron de un modo mucho peor de lo que se temían los extranjeros que intentan ayudar al país a remontar tras sus problemas."
"It featured stuffed ballot boxes and repeat voting, ballot slips scattered in gutters, trashed polling stations and intimidation.","Se introdujeron votos en las urnas, alguna gente votó varias veces, papeletas tiradas en las alcantarillas, colegios electorales destruidos y actos de intimidación."
Polling stations opened hours late.,Los colegios electorales abrieron con horas de retraso.
"Many Haitians, including lots displaced by January's earthquake, roamed around trying to find out where to vote.","Numerosos haitianos, inclusive grupos desplazados por el terremoto de enero, vagaban por la zona intentando descubrir dónde tenían que votar."
Some of them eventually gave up.,"Algunos de ellos, al final, se dieron por vencidos."
"A dozen presidential candidates, including several presumed front-runners, cried fraud and called for the election's annulment.","Una docena de candidatos a las presidenciales, incluidos varios de los más populares, denunciaron fraude y pidieron la anulación de las elecciones."
"Protests, some of them violent, flared across the country.","Las protestas, algunas de ellas violentas, se extendieron por todo el país."
"Nevertheless, Edmond Mulet, the United Nations' top official in Haiti, declared it ""a fairly good election in many ways.""","No obstante, Edmond Mulet, el funcionario de las Naciones Unidas de mayor rango en Haití, declaró que fueron ""unas elecciones relativamente buenas en muchos sentidos."""
"Observers from the Organisation of American States and the Caribbean Community said cautiously that they did ""not believe these irregularities, serious as they were, necessarily invalidated the process.""","Los observadores de la Organización de Estados Americanos y de la Comunidad del Caribe afirmaron, con cautela, que ""no opinamos que estas irregularidades, por graves que sean, invaliden necesariamente el proceso""."
"In other words, the show goes on.","En otras palabras, el espectáculo continúa."
"The electoral authority, which opponents claim is beholden to René Préval, the unpopular outgoing president and his candidate, Jude Célestin, is due to announce preliminary results on December 7th.","La autoridad electoral, que según sus contrincantes está comprometida con René Préval, el impopular presidente saliente, y con su candidato, Jude Célestin, debería anunciar los resultados preliminares el 7 de diciembre."
The expected run-off is scheduled for January.,Se prevé que el desempate se realizará en enero.
All hope in the election is not lost.,Todavía no se han perdido todas las esperanzas en relación con las elecciones.
"The two leading opposition candidates, Michel Martelly, a rap musician, and Mirlande Manigat, a former first lady, have retreated from their initial call for the vote to be declared invalid.","Los dos principales candidatos de la oposición, Michel Martelly, un rapero, y Mirlande Manigat, una antigua primera dama, han retirado su petición inicial en la que solicitaban la invalidación de la votación."
"But there may be trouble if Mr Célestin, who has little or no discernible support among voters, is declared by the electoral authority to have reached the run-off.","Pero todavía pueden surgir problemas si la autoridad electoral declara que el señor Célestin, que apenas tiene apoyo, si tiene alguno, ha pasado a la segunda ronda."
"With a cholera epidemic raging, and more than 1m earthquake survivors still living in tents, there were fears that turnout would be low.","Teniendo en cuenta que la epidemia del cólera arrasa el país y más de un millón de los supervivientes del terremoto sigue viviendo en tiendas, se espera una gran abstención."
"In the event, a lot of Haitians wanted to vote but were prevented from doing so by disorganisation.","Llegado el momento, muchos haitianos querían votar, pero no lograron hacerlo debido a una falta de organización."
"Some 250,000 identity cards, required for voting, remained undistributed shortly before the election.","Alrededor de 250.000 documentos de identidad, necesarios para votar, todavía no se habían distribuido poco antes de las elecciones."
Much is at stake.,Hay mucho en juego.
Aid donors see the election of a legitimate and popular government as an essential step in Haiti's reconstruction.,Los donantes de ayuda consideran que la elección de un gobierno popular y legítimo es un paso esencial en la reconstrucción de Haití.
"And so, it is clear, do Haitians themselves.","Y, según ha quedado patente, también lo piensan los propios haitianos."
Tiptoeing to the centre,Avanzando de puntillas hacia el centro
"In the weeks since she was suddenly widowed, Cristina Fernández, Argentina's president, has benefited from a wave of public sympathy that has boosted her approval rating by 20 points, to over 50%, its highest level since she was elected in 2007.","En las semanas que han transcurrido desde que perdió a su esposo, Cristina Fernández, la presidenta de Argentina, ha disfrutado de una gran simpatía entre el público que ha aumentado su índice de popularidad en 20 puntos, hasta más del 50%, el mayor nivel que ha registrado desde su elección en 2007."
"Yet turning this into a successful campaign for a second term at an election next year may depend on whether or not the visibly grieving Ms Fernández abandons the intransigence of her late husband, predecessor and political partner, Néstor Kirchner.","A pesar de todo, que pueda convertirlo en una campaña exitosa para un segundo mandato en las elecciones del año que viene dependerá de si la claramente afectada señora Fernández deja de lado la intransigencia de su difunto marido, su predecesor y socio político, Néstor Kirchner."
And on that the signs are mixed.,"Y, en este punto, las indicaciones no son concluyentes."
"Mr Kirchner, who continued to handle economic policy even after his wife succeeded him as president, was in the habit of drawing up budgets which underestimated tax revenues, economic growth and inflation.","El señor Kirchner, que seguía haciéndose cargo de la política económica incluso después de que su esposa le sucediese como presidente, tenía la costumbre de elaborar presupuestos que infravaloraban los ingresos fiscales, el crecimiento económico y la inflación."
That allowed the first couple to spend the extra revenues at will.,Esto permitió al matrimonio presidencial gastar los ingresos adicionales a su discreción.
On paper Ms Fernández's government lost its majority in Congress last year.,"En teoría, el gobierno de la señora Fernández perdió su mayoría en el Congreso el año pasado."
"But the opposition is divided, and it was thrown further into disarray by Mr Kirchner's death of a heart attack on October 27th.","Sin embargo, la oposición está dividida, una situación que ha empeorado tras el fallecimiento de Kirchner a causa de un ataque cardíaco el 27 de octubre."
Some dissident members of the ruling Peronist movement have rallied to Ms Fernández.,Algunos miembros discrepantes del movimiento peronista en poder se han enfrentado a la señora Fernández.
"But after chaotic sessions (in which a parliamentarian punched another in the face, and others accused the government of bribery), Congress failed to approve the 2011 budget.","Sin embargo, tras unas caóticas sesiones en las que un diputado le dio un puñetazo a otro en la cara y otros diputados acusaron al gobierno de soborno, el Congreso decidió rechazar el presupuesto de 2011."
"""I'm not going to argue,"" said the president.","""No voy a discutir"", dijo la presidenta."
"The 2010 budget will now apply next year, giving the president even more room to spend at will.","El presupuesto de 2010, en consecuencia, se aplicará al próximo año, lo que ofrecerá a la presidenta un margen de acción todavía mayor a la hora de gastarlo."
The economy is overheating wildly: it is likely to grow by up to 9% this year.,La economía está mejorando considerablemente: probablemente crezca hasta un 9% este año.
"The official inflation rate now stands at 11.1%, but many private estimates - and trade-union wage demands - put the figure close to 30%.","La tasa de inflación oficial se encuentra actualmente en el 11,1%, pero numerosos cálculos privados, además de las exigencias salariales de los sindicatos, la sitúan cerca del 30%."
"Mr Kirchner, who took office in 2003 when Argentina was scarred by economic collapse, made growth and poverty reduction, rather than controlling inflation, his priorities.","El señor Kirchner, que asumió el poder en 2003 cuando Argentina estaba al borde del colapso económico, hizo que el crecimiento y la reducción de la pobreza fuesen sus prioridades, en lugar del control de la inflación."
"He refused to deal with the IMF, harassed the private sector and purged INDEC, the statistics agency, which proceeded to doctor official inflation statistics.","Se negó a negociar con el FMI, presionó al sector privado e hizo que el INDEC, el instituto de estadística, adaptase las estadísticas oficiales de inflación."
Might Ms Fernández now moderate these policies?,¿Moderará ahora la presidenta Fernández estas políticas?
She has called for talks between private business and union leaders.,Ha convocado reuniones entre el sector privado y los líderes de los sindicatos.
And her officials are saying that they want to limit wage increases next year to 18%.,"Además, sus funcionarios afirman que quieren limitar los aumentos salariales el año próximo al 18%."
The economy has been buoyed by high world prices for Argentina's farm exports.,La economía se ha visto impulsada por los elevados precios de las exportaciones agrícolas argentinas en el mundo.
But inflation has eroded the boost to growth provided by a big devaluation in 2002.,"Sin embargo, la inflación ha limitado el impulso al crecimiento conseguido con una gran devaluación en 2002."
That may be why Ms Fernández is showing signs of wanting to restore Argentina's financial ties to the rest of the world.,Quizá por está razón la señora Fernández está dando señales de querer restaurar los vínculos financieros de Argentina con el resto del mundo.
Earlier this year the government struck a deal with bondholders who had refused an earlier forced restructuring of debt on which Argentina defaulted in 2001.,"A inicios del año, el gobierno llegó a un acuerdo con los titulares de bonos que se habían negado a una reestructuración forzosa previa de la deuda que Argentina no había abonado en 2001."
"Now Ms Fernández seems to be edging towards an agreement with creditor governments grouped in the Paris Club, to which it owes some $6.7 billion.","En la actualidad, parece que la señora Fernández está a punto de celebrar un acuerdo con los gobiernos acreedores agrupados en el Club de París, al que debe alrededor de 6.700 millones de dólares."
"The Kirchners always insisted this could not involve oversight by the IMF, as is customary.","Los Kirchner siempre insistieron en que esto no implicaría la supervisión del FMI, como suele ser habitual."
"But last month Amado Boudou, the economy minister, announced that the fund will provide ""technical assistance"" to design a new national consumer-price index, which looks like a prelude to cleaning up INDEC.","Sin embargo, el mes pasado Amado Boudou, el Ministro de Economía, anunció que el Fondo ofrecerá ""asistencia técnica"" para elaborar un nuevo índice de precios al consumo nacional, lo cual parece el preludio a la limpieza del INDEC."
It is not clear whether Ms Fernández wants to remain in politics beyond the end of her term now that her husband is no longer at her side.,"No queda claro si la Presidenta Fernández quiere seguir en la política cuando acabe su mandato, teniendo en cuenta que ya no tiene a su marido a su lado."
"If she does, she needs to win the support of the middle class, much of which has tired of kirchnerismo.","Si lo hace, necesitará ganarse el apoyo de la clase media, gran parte de la cual se ha cansado del kirchnerismo."
"By the time Argentines return from their summer holidays in March, the wave of sympathy for her will have ebbed.","Cuando los argentinos regresen de sus vacaciones estivales en marzo, la ola de simpatía por ella habrá decaído."
If she wants to win another election she will have to decide whether or not quietly to repudiate many of her husband's policies.,"Si quiere ganar otras elecciones, tendrá que decidir si repudia o no, con tranquilidad, muchas de las políticas de su marido."
Half a cheer for China,Medio hurra por China
Taiwan's voters are inching towards a kind of closer union with the mainland.,Los votantes de Taiwán se están acercando lentamente a una especie de unión más cercana con el continente.
What does Taiwan think of its big brother across the strait?,¿Qué opina Taiwán sobre su gran hermano al otro lado del estrecho?
"More than 7.5m voters turned out on November 27th, 70% of those eligible, to elect mayors and city councillors in five urban districts, in what is seen as a broad assessment of the president, Ma Ying-jeou.","Más de 7,5 millones de votantes, el 70% de los elegibles, acudieron el 27 de noviembre a elegir a los alcaldes y concejales de cinco distritos urbanos en lo que parece una amplia evaluación del presidente, Ma Ying-jeou."
"Mr Ma himself has become a surrogate for feelings about the mainland, having forged groundbreaking business links, including a partial free-trade pact, in the biggest rearrangement of relations with China proper since 1949.","El propio señor Ma se ha vuelto un defensor de los sentimientos por el continente, forjando innovadores vínculos empresariales, incluyendo un pacto de libre comercio parcial, el mayor cambios en las relaciones con China desde 1949."
"Mr Ma passed the test, but only just.","El señor Ma pasó la prueba, pero por poco."
"Although his Kuomintang party (KMT) ended up winning three of the five mayoralties, it failed to win a majority of the votes.","Aunque su partido Kuomintang (KMT) acabó ganando tres de las cinco elecciones a alcaldía, no logró obtener la mayoría de los votos."
"Instead, the Democratic Progressive Party (DPP), which has leant towards fuller independence for Taiwan, won nearly 50% of all votes to the KMT's 45%.","En su lugar, el Partido progresista democrático (PPD), que se ha inclinado por una independencia total de Taiwán, obtuvo prácticamente el 50% de todos los votos frente al 45% del KMT."
"Had this been a presidential poll, Mr Ma would be in trouble.","Si hubieran sido las presidenciales, el señor Ma estaría en problemas."
Since he was elected two years ago his party's share of the vote has fallen by perhaps 8%.,"Desde su elección hace dos años, la proporción de votos de su partido ha disminuido en alrededor de un 8%."
"For the first time, the DPP drew even with the KMT in the city councils.","Por primera vez, el PPD empató con el KMT en los ayuntamientos."
"The election saw most of the staples of Taiwanese elections, including rowdy campaign trucks and flag-waving mass rallies with skimpily clad dancing girls.","En las elecciones se pudieron ver los típicos elementos de las elecciones taiwanesas, incluyendo ruidosos camiones de campaña y grandes aglomeraciones con banderitas y chicas ligeras de ropa bailando."
It even saw the obligatory mysterious assassination attempt.,Tampoco faltó el misterioso intento de asesinato de rigor.
"Sean Lien, son of Lien Chan, the KMT's honorary chairman, was stumping for a KMT candidate on the eve of the election.","Sean Lien, el hijo de Lien Chan, presidente honorario del KMT, estaba haciendo campaña por uno de los candidatos del KMT la noche antes de las elecciones."
"A man from the crowd shot the young Mr Lien clean through the face, wounding him and killing a bystander.","Un hombre de la multitud disparó al joven directamente a la cara, hiriéndole y matando a un transeúnte."
"Bizarrely, it has not been determined whether the gunman intended to harm Mr Lien or to settle a dispute with the candidate.",Lo curioso es que no se ha podido determinar si el hombre pretendía hacerle daño a Lien o vengarse del candidato.
"Either way, says Tsai Ing-wen, the leader of the DPP, the shooting affected the election, casting suspicion on the DPP and driving voters towards the KMT.","En cualquier caso, dice Tsai Ing-wen, el líder del PPD, el tiroteo afectó a las elecciones, sembrando sospechas sobre el PPD y provocando que los votantes se inclinasen por el KMT."
Perhaps the only big winner from the campaign was China.,Quizá el único gran ganador de la campaña fue China.
It was striking how the issue of the mainland itself was absent.,Resultó sorprendente que no se tratase el asunto del continente en sí.
Instead candidates jousted over plans for public housing and job creation.,"En su lugar, los candidatos hablaron de planes de alojamiento público y creación de empleo."
Taiwan usually enjoys its de facto independence and loathes China's military threat.,Taiwán normalmente disfruta de su independencia de facto y detesta la amenaza militar de China.
"So, the KMT tends to avoid parading its ties to the government in Beijing.","Por consiguiente, el KMT suele evitar dar publicidad a sus vínculos con el gobierno en Pekín."
But this time the DPP also refrained from whipping up anti-China sentiment.,Pero esta vez también el PPD evitó alentar el sentimiento contra China.
It is responding to a new awareness that Chinese business is essential to Taiwan's economic survival.,Responde a la nueva conciencia de que el comercio chino es esencial para la supervivencia económica de Taiwán.
"Mr Ma, for his part, claimed confirmation that his China policy is acceptable to the Taiwanese majority.","Por su parte, el señor Ma afirmó que se había confirmado que su política con respecto a China era aceptable para la mayoría de los taiwaneses."
"The government in Beijing can be expected to continue supplying commercial sweeteners, in line with its strategy for luring Taiwan back to the fold.","Se prevé que el Gobierno de Pekín siga sobornándoles con el comercio, de conformidad con su estrategia para lograr que Taiwán vuelva al redil."
China wasted no time sending a negotiator to Taipei to arrange for a summit on investment protection and medical co-operation.,China no perdió el tiempo enviando un negociador a Taipei para preparar una cumbre sobre la protección de las inversiones y la cooperación médica.
"Certainly, it would like to see political integration too, but first things first.","Sin duda, le gustaría conseguir asimismo la integración política, pero lo primero es lo primero."
Better to wait till after the 2012 presidential election for that.,Lo mejor será esperar a que pasen las elecciones presidenciales de 2012 para ello.
The DPP has anyway reinvented itself.,"En cualquier caso, el PPD se ha reinventado."
"Two years ago it was at a low point: its former leader, Chen Shui-bian, had been sent to jail on charges of corruption.","Hace dos años se encontraba en una mala situación: su antiguo líder, Chen Shui-bian, fue encarcelado acusado de corrupción."
"President in 2000-08, he was a firebrand for explicit independence.","Presidente entre 2000 y 2008, instigaba abiertamente la independencia explícita."
"But under the leadership of Ms Tsai, a new generation of moderates has emerged and the DPP is working hard to attract professionals and youths.","Sin embargo, bajo el liderazgo de la señora Tsai, ha surgido una nueva generación de moderados y el PPD se está esforzando por atraer a profesionales y jóvenes."
"Ms Tsai has been hailed as a DPP candidate for the presidency, as has Su Tseng-chang, who served under Mr Chen.","La señora Tsai ha sido acogida gratamente como candidata del PPD para la presidencia, al igual que Su Tseng-chang, que cumplió mandato bajo Chen."
Their party is now doing its best to show that it too can engage with Beijing.,Ahora su partido está haciendo todo lo posible por demostrar que también puede tener relaciones con Pekín.
"Ms Tsai announced plans for a think-tank to act as a point of contact between the DPP and China, provided their talks can be held without preconditions.","La señora Tsai anunció los planes de creación de un grupo de expertos que actúe como punto de contacto entre el PPD y China, siempre que puedan llevarse a cabo las negociaciones sin condiciones previas."
"Ms Tsai tells the Taiwanese public that her party presents a ""trustworthy alternative"" to Mr Ma's hasty approach to China.","La señora Tsai dice al público taiwanés que su partido representa una ""alternativa fiable"" al precipitado enfoque del señor Ma con respecto a China."
Mr Chen seems infuriated by the shift.,El señor Chen parece furioso por el cambio.
In a statement issued from his cell he said that the DPP's candidates would have fared better if they had insisted that Taiwan is a separate country.,"En una declaración emitida desde su celda, afirmó que los candidatos del PPD hubieran salido mejor parados si hubieran insistido en que Taiwán es un país independiente."
"He even ordered Mr Su, a pragmatist, not to run for the presidency.","Incluso ordenó al señor Su, un pragmático, que no presentase a las presidenciales."
"Even without Mr Chen's interference, the DPP will struggle to choose between its potential candidates.","Incluso sin que interceda el señor Chen, el PPD tendrá dificultades para escoger entre sus posibles candidatos."
The KMT is due for soul-searching of its own.,El KMT también debe hacer un examen de conciencia.
"Mr Ma's ratings have been poor, despite breakneck economic growth; KMT candidates have not wanted to campaign with him.","Las valoraciones del señor Ma han sido pobres, a pesar del impresionante crecimiento económico; los candidatos del KMT no han querido hacer campaña con él."
His unpopularity seems to be owing largely to unemployment and the widening gap between rich and poor.,Su falta de popularidad parece deberse principalmente al desempleo y a las diferencias crecientes entre ricos y pobres.
A KMT spokesman says it will reshuffle its cabinet as well as its local branches.,"Un portavoz del KMT afirma que reestructurará su gabinete, así como los equipos locales."
The DPP's strong showing suggests that Taiwan's support for rapprochement is limited.,Las grandes muestras del PPD sugieren que el apoyo de Taiwán a un acercamiento es limitado.
At the same time most Taiwanese see the economic integration with China as inevitable.,"Al mismo tiempo, la mayoría de los taiwaneses consideran que la integración económica con China es inevitable."
"According to Antonio Chiang, a prominent columnist, ""the point of no return has already passed.""","Según Antonio Chiang, un conocido columnista, ""ya se ha cruzado el punto de no retorno."""
Grammy nominations: Jazz singer Esperanza Spalding is a surprise pick in best new artist category,Nominaciones a los Grammy: la cantante de jazz Esperanza Spalding es la elección sorpresa en la categoría de Artista revelación.
"Perform at the request of a president, and people are bound to take notice.",Actúa a petición de un presidente y posiblemente la gente se fijará en ti.
"Esperanza Spalding, the 26-year-old jazz bassist and singer hand-picked by President Obama to perform at his Nobel Peace Prize ceremony in 2009, marked one of the Grammys' surprises this year with a high-profile nomination in the best new artist category.","Esperanza Spalding, la bajista y cantante de jazz de 26 años seleccionada personalmente por el Presidente Obama para actuar en su ceremonia del premio Nobel de la Paz en 2009, supuso una de las sorpresas de los Grammys este año con una nominación de alto nivel en la categoría de Mejor Artista Revelación."
"Considering that Spalding has been a celebrated figure on the jazz scene since her 2008 album, ""Esperanza,"" the nomination is a bit of a head-scratcher, but it is consistent with the Grammys' rules of an artist not releasing more than three albums before the recording that ""establishes the public identity of that artist.""","Teniendo en cuenta que Spalding ha sido una aclamada figura del jazz desde su álbum de 2008, ""Esperanza"", la nominación da qué pensar, pero respeta las normas de los Grammys según las cuales debe ser un artista que no haya sacado al mercado más de tres álbumes antes de grabar el que ""determina la identidad pública de dicho artista""."
"Her ambitious 2010 album, ""Chamber Music Society,"" certainly marked a step forward, and given her airily inviting vocal style and a deft hand with pop, funk and Latin influences, it's possible to draw at least a dotted line to Spalding from Norah Jones' runaway success in 2003, the closest equivalent to Grammy voters looking toward jazz's neighborhood in this category in recent years.","Su ambicioso álbum de 2010, ""Chamber Music Society"", sin duda supuso un gran avance y, teniendo en cuenta su estilo vocal ligero y agradable, así como una gran habilidad con influencias de pop, funk y ritmos latinos, se puede al menos establecer una distinción entre Spalding y el camino hacia el éxito de Norah Jones en 2003, el equivalente más cercano para los votantes de los Grammys, que últimamente se han concentrado en el ámbito del jazz para esta categoría."
"Elsewhere Grammy voters rightly honored the Vijay Iyer Trio's ""Historicity"" in the instrumental album category, an invigorating thrill-ride of a record that was a critical favorite last year.","En las restantes categorías, los votantes de los Grammy hicieron honor con razón a ""Historicity"" de Vijay Iyer Trio, un emocionante y magnífico disco que fue uno de los favoritos el año pasado."
"Among those Iyer will be competing against include veteran saxophonist James Moody's ""Moody 4B"" and keyboardist John Beasley's ""Positootly.""","Entre los competidores de Iyer se encuentra el veterano saxofonista James Moody con ""Moody 4B"" y el teclista John Beasley por ""Positootly."""
"Trombone Shorty, a raucous New Orleans favorite and frequent guest on HBO's ""Treme,"" was honored in the contemporary jazz category, which otherwise tilts heavily toward fusion with nods toward albums by Stanley Clarke, John McLaughlin and Jeff Lorber.","Trombone Shorty, un estridente favorito en Nueva Orleans e invitado habitual en ""Treme"", de la HBO, fue honrado en la categoría de jazz contemporáneo, que por el resto se inclina considerablemente hacia la fusión como en los álbumes de Stanley Clarke, John McLaughlin y Jeff Lorber."
"The wild, steampunk-informed Darcy James Argue's Secret Society earned some well-deserved recognition in the large ensemble category, competing against the Billy Childs Ensemble's rich chamber-jazz and the ever-adventurous Dave Holland, whose octet's live album ""Pathways"" was a fine example of the bassist's democratic hand as a bandleader.","El salvaje punk de Darcy James Argue's Secret Society obtuvo un merecido reconocimiento en la categoría de grandes grupos, compitiendo contra el gran jazz de cámara del Billy Childs Ensemble y el siempre arriesgado Dave Holland, cuyo álbum en vivo con su octeto, ""Pathways"", fue un gran ejemplo del liderazgo democrático del bajista en su banda."
"Grammy Awards nominations: Michael Daugherty, Steve Mackey lead classical categories",Nominaciones a los premios Grammy: Michael Daugherty y Steve Mackey en mejor dirección de álbumes clásicos
The classical nominations for the 53rd annual Grammy Awards feature a sprawling mix of musicians and composers from around the world.,Las nominaciones en el ámbito de la música clásica para la 53ª edición de los Premios Grammy incluyen una mezcla de músicos y compositores de todo el mundo.
"Leading the nominations are Michael Daugherty's ""Deus Ex Machina,"" for piano and orchestra, with five nods, and Steve Mackey's ""Dreamhouse,"" an eclectic orchestral work, with three nods.","Las principales nominaciones fueron para Michael Daugherty por ""Deus Ex Machina"", por piano y orquesta, de cinco movimientos, y Steve Mackey con ""Dreamhouse"", una obra para orquesta ecléctica de tres movimientos."
