type,date(yyyyMMddHHmmss),author,message,latitude,longitude,location,date,message_text_length,message_num_words,message_max_word_length,message_avg_word_length,message_perc_special_chars,message_dist_from_mean_embed_all-mpnet-base-v2,message_outlier_score_ECOD_all-mpnet-base-v2,message_outlier_score_IForest_all-mpnet-base-v2
mbdata,20140123204508,KronosQuoth,"We must believe that we are gifted for something, and that this thing, at whatever cost, must be attained.  #KronosStar #POKRally",,,,2014-01-23 20:45:08,129,21,11,5.142857142857143,0.046511627906976744,0.56613857,1223.4320626630729,-0.037019719824262554
mbdata,20140123204535,KronosQuoth,"Trust because you are willing to accept the risk, not because it's safe or certain.  #POKRally #HI",,,,2014-01-23 20:45:35,98,17,9,4.764705882352941,0.05102040816326531,0.39040086,1323.5855275925019,-0.020753392890816624
mbdata,20140123204557,Clevvah4Evah,The rally has peaked my interest! #POK #Rally #Grammar,,,,2014-01-23 20:45:57,54,9,9,5.111111111111111,0.07407407407407407,0.56156915,1215.3371986296825,-0.014857740565054789
mbdata,20140123204557,KronosQuoth,Develop success from failures. Discouragement and failure are two of the surest stepping stones to success.  #POKRally #HI,,,,2014-01-23 20:45:57,122,18,14,5.777777777777778,0.03278688524590164,0.49093205,1254.2360315063493,-0.030201664787914195
mbdata,20140123204557,carjunkers,I recommend this site #abila dates.kronos/clickhere,,,,2014-01-23 20:45:57,51,6,22,7.666666666666667,0.058823529411764705,0.19478926,1464.499054022891,-0.0008055930979682935
mbdata,20140123204557,KronosQuoth,A person who never made a mistake never tried anything new.  #KronosStar #POKRally,,,,2014-01-23 20:45:57,82,13,11,5.3076923076923075,0.036585365853658534,0.5061516,1272.1416233784005,-0.025763362742303286
mbdata,20140123204600,zengardener,RT @HomelandIlluminations Additional units have arrived at Dancing Dophin fire. #HI,,,,2014-01-23 20:46:00,83,11,22,6.636363636363637,0.03614457831325301,0.64692295,1190.63978501479,-0.03284561356242366
mbdata,20140123204600,stolkfair,RT @HomelandIlluminations Additional units have arrived at Dancing Dophin fire. #HI,,,,2014-01-23 20:46:00,83,11,22,6.636363636363637,0.03614457831325301,0.64692295,1190.63978501479,-0.03284561356242366
mbdata,20140123204600,jaques,RT @HomelandIlluminations Additional units have arrived at Dancing Dophin fire. #HI,,,,2014-01-23 20:46:00,83,11,22,6.636363636363637,0.03614457831325301,0.64692295,1190.63978501479,-0.03284561356242366
mbdata,20140123204607,CentralBulletin,Abila police SWAT still in stand off #Abila #CentralBulletin,,,,2014-01-23 20:46:07,60,9,16,5.777777777777778,0.03333333333333333,0.5452039,1210.6428534883244,-0.04136332141617072
mbdata,20140123204620,KronosQuoth,Everything youve ever wanted is on the other side of fear.  #KronosStar #POKRally,,,,2014-01-23 20:46:20,81,13,11,5.230769230769231,0.037037037037037035,0.63213104,1189.6228615026835,-0.03132313856581603
mbdata,20140123204645,reggierockin776,Cheap car sales! No questions asked!  cars.kronos/choppers  #abila #vans #cars,,,,2014-01-23 20:46:45,78,10,20,6.7,0.08974358974358974,0.32560566,1405.6770019358696,-0.001364882600558448
mbdata,20140123204700,brandonL,RT @HomelandIlluminations Additional units have arrived at Dancing Dophin fire. #HI,,,,2014-01-23 20:47:00,83,11,22,6.636363636363637,0.03614457831325301,0.64692295,1190.63978501479,-0.03284561356242366
mbdata,20140123204700,brain448,RT @HomelandIlluminations Additional units have arrived at Dancing Dophin fire. #HI,,,,2014-01-23 20:47:00,83,11,22,6.636363636363637,0.03614457831325301,0.64692295,1190.63978501479,-0.03284561356242366
mbdata,20140123204700,teresaJ,"RT @AbilaAllFaith Prayers for our sisters and brothers - the injured, the firghtened, and the displaced",,,,2014-01-23 20:47:00,103,16,14,5.5,0.038834951456310676,0.51702535,1284.9251005416822,-0.01641664874321308
mbdata,20140123204713,FriendsOfKronos,stand off continues with POK terrorists,,,,2014-01-23 20:47:13,39,6,10,5.666666666666667,0.0,0.433487,1342.3195650361215,-0.01771322260474434
mbdata,20140123204713,megaMan,@tomish I don't think they could come up behind - I dont see how,,,,2014-01-23 20:47:13,64,14,7,3.642857142857143,0.046875,0.20187467,1512.2767313814345,-0.008232838558271838
mbdata,20140123204714,KronosQuoth,A person who never made a mistake never tried anything new.  #KronosStar #POKRally,,,,2014-01-23 20:47:14,82,13,11,5.3076923076923075,0.036585365853658534,0.5061516,1272.1416233784005,-0.025763362742303286
mbdata,20140123204714,KronosQuoth,"To live a creative life, we must lose our fear of being wrong.  #POKRally #HI",,,,2014-01-23 20:47:14,77,15,9,4.133333333333334,0.05194805194805195,0.608318,1203.174926976158,-0.0318257759007039
mbdata,20140123204714,KronosQuoth,A successful man is one who can lay a firm foundation with the bricks others have thrown at him.  #POKRally #HI,,,,2014-01-23 20:47:14,111,21,10,4.285714285714286,0.02702702702702703,0.47659335,1263.8028112006846,-0.04098798810494786
mbdata,20140123204744,Clevvah4Evah,"In edition, you should always add instead of multiply #POK #Rally #Grammar",,,,2014-01-23 20:47:44,74,12,8,5.25,0.05405405405405406,0.34723496,1402.2404541920819,0.004582257715875837
mbdata,20140123204744,Clevvah4Evah,I want a job 80% mental 30% fiscal #POK #Rally #Grammar,,,,2014-01-23 20:47:44,55,11,8,4.090909090909091,0.09090909090909091,0.42456043,1337.1622189435536,-0.004020513902538214
mbdata,20140123204744,KronosQuoth,"The ones who are crazy enough to think they can change the world, are the ones that do.  #POKRally #HI",,,,2014-01-23 20:47:44,102,20,9,4.1,0.0392156862745098,0.5593482,1246.6203998786864,-0.03066531637183323
mbdata,20140123204744,meds4realz43,you r famous now haha  badprofiles.kronos/tacky   #abila #pictures,,,,2014-01-23 20:47:44,66,8,24,7.0,0.06060606060606061,0.39888084,1345.2432793623698,-0.013963829111274029
mbdata,20140123204800,phantomagate,RT @grlPwrz505 fund raiser for homeless kids- supported by #AFD meeting this weekend at the city park #abilaCityPark,,,,2014-01-23 20:48:00,116,18,14,5.5,0.034482758620689655,0.5097789,1278.2003994420108,-0.012911306748335127
mbdata,20140123204800,microBanana,RT @AbilaPost nothing new to report: heavily armed #APD SWAT still in standoff with occupants of black van #AbilaPost,,,,2014-01-23 20:48:00,117,19,10,5.2105263157894735,0.03418803418803419,0.6187405,1190.8077363295342,-0.03374686481702954
mbdata,20140123204808,KronosQuoth,"Happiness is a butterfly, which when pursued, is always beyond your grasp. #POKRally #HI",,,,2014-01-23 20:48:08,88,14,10,5.357142857142857,0.056818181818181816,0.4902901,1252.031903069232,-0.019781258072952
ccdata,20140123204817,,ALARM-SECURE NO CRIME,,,5401 N. Hix St,2014-01-23 20:48:17,21,3,12,6.333333333333333,0.047619047619047616,0.31494305,1393.3956114413281,-0.008124313541896355
mbdata,20140123204829,KronosQuoth,A truly rich man is one whose children run into his arms when his hands are empty.  #KronosStar #POKRally,,,,2014-01-23 20:48:29,105,19,11,4.526315789473684,0.02857142857142857,0.49523118,1287.72928191119,-0.014186708554779492
mbdata,20140123204829,KronosQuoth,Little minds are tamed and subdued by misfortune; but great minds rise above it.  #POKRally #HI,,,,2014-01-23 20:48:29,95,16,11,4.9375,0.042105263157894736,0.6250285,1173.8258017360163,-0.03624894394909356
mbdata,20140123204829,Clevvah4Evah,Thats bad I have carpool tunnel #POK #Rally #Grammar,,,,2014-01-23 20:48:29,52,9,8,4.888888888888889,0.057692307692307696,0.53978777,1267.4465386157926,-0.02377677885293389
mbdata,20140123204829,KronosQuoth,The only place where success comes before work is in the dictionary.  #POKRally #HI,,,,2014-01-23 20:48:29,83,14,11,4.928571428571429,0.03614457831325301,0.5484506,1229.8417581657775,-0.03595216189772227
mbdata,20140123204844,truccotrucco,shuoldve stayed at the rally #standoff,36.059,24.856,,2014-01-23 20:48:44,38,6,9,5.5,0.02631578947368421,0.3830352,1353.1798849527681,-0.0140845662622468
mbdata,20140123204844,megaMan,@tomish besides I think they are trying to talk them down #TAG,,,,2014-01-23 20:48:44,62,12,7,4.25,0.03225806451612903,0.4481535,1320.2806643485633,-0.020765769986126836
mbdata,20140123204851,KronosQuoth,Do one thing every day that scares you.  #POKRally #HI,,,,2014-01-23 20:48:51,54,10,9,4.4,0.05555555555555555,0.5652142,1254.925412207056,-0.020413786575476434
mbdata,20140123204851,KronosQuoth,The best revenge is massive success.  #KronosStar #POKRally,,,,2014-01-23 20:48:51,59,8,11,6.375,0.05084745762711865,0.6071705,1200.6962245899376,-0.035919980172998245
mbdata,20140123204851,Clevvah4Evah,My hand hurts I think I have carpet tunnel #POK #Rally #Grammar,,,,2014-01-23 20:48:51,63,12,8,4.333333333333333,0.047619047619047616,0.52623427,1258.9257506481713,-0.015082706489860376
mbdata,20140123204851,KronosQuoth,"If you want to lift yourself up, lift up someone else.  #KronosStar #POKRally",,,,2014-01-23 20:48:51,77,13,11,4.923076923076923,0.05194805194805195,0.5751283,1210.7630942957044,-0.030918578060449953
mbdata,20140123204900,dtennent,RT @HomelandIlluminations Additional units have arrived at Dancing Dophin fire. #HI,,,,2014-01-23 20:49:00,83,11,22,6.636363636363637,0.03614457831325301,0.64692295,1190.63978501479,-0.03284561356242366
mbdata,20140123204900,stolkfair,RT @HomelandIlluminations Additional units have arrived at Dancing Dophin fire. #HI,,,,2014-01-23 20:49:00,83,11,22,6.636363636363637,0.03614457831325301,0.64692295,1190.63978501479,-0.03284561356242366
mbdata,20140123204913,KronosQuoth,We become what we think about.  #KronosStar #POKRally,,,,2014-01-23 20:49:13,53,8,11,5.625,0.05660377358490566,0.5731456,1216.6650176186738,-0.034259764600526266
mbdata,20140123204913,KronosQuoth,Go confidently in the direction of your dreams.  Live the life you have imagined.  #KronosStar #POKRally,,,,2014-01-23 20:49:13,104,16,11,5.4375,0.038461538461538464,0.5426358,1250.48841962705,-0.03328440441503838
mbdata,20140123204913,KronosQuoth,Knowledge is being aware of what you can do. Wisdom is knowing when not to do it.  #POKRally #HI,,,,2014-01-23 20:49:13,96,19,9,4.052631578947368,0.041666666666666664,0.41487876,1317.9758362055845,-0.024717915315949912
mbdata,20140123204913,KronosQuoth,"Successful people do what unsuccessful people are not willing to doDon't wish it were easier, wish you were better.  #POKRally #HI",,,,2014-01-23 20:49:13,130,21,12,5.190476190476191,0.038461538461538464,0.50701445,1266.559272004294,-0.02474258649066363
mbdata,20140123204932,yomamma,I want to be a firefighter #AFD #fireiscool,,,,2014-01-23 20:49:32,43,8,11,4.5,0.046511627906976744,0.39245576,1386.0437006966936,-0.005641955536494492
mbdata,20140123204932,megaMan,@lola I hope you didn't see me on TV #layinglow #TAG,,,,2014-01-23 20:49:32,52,11,10,3.8181818181818183,0.07692307692307693,0.42200977,1310.174692737176,-0.015947862849641226
mbdata,20140123204932,mattdies,We just got back from Gelato Galore.  #lucky #blessed,,,,2014-01-23 20:49:32,53,9,8,4.888888888888889,0.05660377358490566,0.31654257,1394.5997394655435,-0.01054071050602795
mbdata,20140123204939,KronosQuoth,"Try not to become a person of success, but rather try to become a person of value.  #POKRally #HI",,,,2014-01-23 20:49:39,97,19,9,4.105263157894737,0.041237113402061855,0.5673423,1219.320874100757,-0.03576077768023955
mbdata,20140123204939,KronosQuoth,"Two roads diverged in a wood, and II took the one less traveled by, And that has made all the difference.  #KronosStar #POKRally",,,,2014-01-23 20:49:39,129,23,11,4.608695652173913,0.03875968992248062,0.62983245,1205.2308121150966,-0.03581082332947977
mbdata,20140123205000,KronosStar,"The firemen have turned their hoses onto the surrounding buildings, likely to keep the fire from spreading. #KronosStar #DancingDolphinFire",,,,2014-01-23 20:50:00,139,19,19,6.368421052631579,0.02877697841726619,0.54552126,1281.990306079521,-0.013835467357052211
mbdata,20140123205000,HomelandIlluminations,Fire officials have begun control measures on surrounding buildings. #HI,,,,2014-01-23 20:50:00,72,10,11,6.3,0.027777777777777776,0.50734127,1295.2776357197595,-0.03396848348118148
mbdata,20140123205000,mattdies,Cant go home cant drive anywhere #stuck #stupidfire,,,,2014-01-23 20:50:00,51,8,11,5.5,0.0392156862745098,0.5010227,1302.547172151018,-0.016839510255348578
mbdata,20140123205000,footfingers,mad at the system? join the POK's fight for justice #POK,36.054,24.902,,2014-01-23 20:50:00,56,11,7,4.181818181818182,0.05357142857142857,0.5723429,1229.3174864172115,-0.03035262877958883
mbdata,20140123205000,megaMan,bunch of trenchcoat types miilling around #TAG,,,,2014-01-23 20:50:00,46,7,10,5.714285714285714,0.021739130434782608,0.4057607,1354.9298885479639,-0.011687037452525861
mbdata,20140123205000,panopticon,still talking with negotiator from police just give up buddy,,,,2014-01-23 20:50:00,60,10,10,5.1,0.0,0.30546325,1434.9130121031785,-0.0010291797584359164
ccdata,20140123205000,,NARCOTIC ACTIVITY-REPORT,,,4754 N. Valmai St,2014-01-23 20:50:00,24,2,15,11.5,0.041666666666666664,0.14374681,1524.7972466862616,0.026540405840315695
mbdata,20140123205005,KronosQuoth,The first step toward success is taken when you refuse to be a captive of the environment in which you first find yourself.  #POKRally #HI,,,,2014-01-23 20:50:05,138,25,11,4.52,0.021739130434782608,0.54793847,1233.072848672498,-0.02468134494107521
mbdata,20140123205005,KronosQuoth,Fall seven times and stand up eight.  #KronosStar #POKRally,,,,2014-01-23 20:50:05,59,9,11,5.555555555555555,0.05084745762711865,0.5332539,1262.5259531810998,-0.02204991465112993
mbdata,20140123205005,Clevvah4Evah,Don't be disinterested in the movie! #POK #Rally #Grammar,,,,2014-01-23 20:50:05,57,9,13,5.444444444444445,0.08771929824561403,0.54661334,1272.525254017563,-0.029182027078816508
mbdata,20140123205005,KronosQuoth,"We become what we think about most of the time, and that's the strangest secret.  #POKRally #HI",,,,2014-01-23 20:50:05,95,17,9,4.588235294117647,0.05263157894736842,0.4794706,1262.891667240476,-0.026890597061165367
mbdata,20140123205034,KronosQuoth,"Build your own dreams, or someone else will hire you to build theirs.  #KronosStar #POKRally",,,,2014-01-23 20:50:34,92,15,11,5.133333333333334,0.043478260869565216,0.5089065,1272.4314514662233,-0.005367776745289821
mbdata,20140123205034,KronosQuoth,Believe you can and youre halfway there.  #KronosStar #POKRally,,,,2014-01-23 20:50:34,63,9,11,6.0,0.047619047619047616,0.53821564,1256.3137317433811,-0.025148430847601433
mbdata,20140123205100,farmboy,"RT @KronosStar The firemen have turned their hoses onto the surrounding buildings, likely to keep the fire from spreading. #KronosStar #DancingDolphinFire",,,,2014-01-23 20:51:00,154,21,19,6.380952380952381,0.032467532467532464,0.6251483,1217.8731276120102,-0.029687902861927018
mbdata,20140123205100,ninjabob,"RT @KronosStar The firemen have turned their hoses onto the surrounding buildings, likely to keep the fire from spreading. #KronosStar #DancingDolphinFire",,,,2014-01-23 20:51:00,154,21,19,6.380952380952381,0.032467532467532464,0.6251483,1217.8731276120102,-0.029687902861927018
mbdata,20140123205100,luvMyPants,"RT @KronosStar The firemen have turned their hoses onto the surrounding buildings, likely to keep the fire from spreading. #KronosStar #DancingDolphinFire",,,,2014-01-23 20:51:00,154,21,19,6.380952380952381,0.032467532467532464,0.6251483,1217.8731276120102,-0.029687902861927018
mbdata,20140123205100,siliconKing,RT @HomelandIlluminations Fire officials have begun control measures on surrounding buildings. #HI,,,,2014-01-23 20:51:00,98,12,22,7.25,0.030612244897959183,0.60237193,1217.1903372816028,-0.01965100039556994
mbdata,20140123205100,dolls4sale,RT @HomelandIlluminations Fire officials have begun control measures on surrounding buildings. #HI,,,,2014-01-23 20:51:00,98,12,22,7.25,0.030612244897959183,0.60237193,1217.1903372816028,-0.01965100039556994
mbdata,20140123205102,KronosQuoth,I am not a product of my circumstances. I am a product of my decisions.  #KronosStar #POKRally,,,,2014-01-23 20:51:02,94,17,14,4.529411764705882,0.0425531914893617,0.57250774,1204.6849317045767,-0.03746640935109635
mbdata,20140123205102,KronosQuoth,Go confidently in the direction of your dreams.  Live the life you have imagined.  #KronosStar #POKRally,,,,2014-01-23 20:51:02,104,16,11,5.4375,0.038461538461538464,0.5426358,1250.48841962705,-0.03328440441503838
mbdata,20140123205124,dirtdigger334,I recommend this site #abila dates.kronos/clickhere,,,,2014-01-23 20:51:24,51,6,22,7.666666666666667,0.058823529411764705,0.19478926,1464.499054022891,-0.0008055930979682935
mbdata,20140123205124,KronosQuoth,You may only succeed if you desire succeeding; you may only fail if you do not mind failing.  #POKRally #HI,,,,2014-01-23 20:51:24,107,20,11,4.35,0.037383177570093455,0.56121886,1215.6294784467236,-0.036966093739490946
mbdata,20140123205124,KronosQuoth,"Nothing is impossible, the word itself says, Im possible!  #KronosStar #POKRally",,,,2014-01-23 20:51:24,80,11,11,6.2727272727272725,0.0625,0.5074618,1294.0437984828432,-0.02133706088699089
mbdata,20140123205147,KronosQuoth,"Teach thy tongue to say, I do not know, and thous shalt progress.  #KronosStar #POKRally",,,,2014-01-23 20:51:47,88,15,11,4.866666666666666,0.056818181818181816,0.52274173,1269.9915365636598,-0.02959745524473706
mbdata,20140123205147,KronosQuoth,All progress takes place outside the comfort zone.  #POKRally #HI,,,,2014-01-23 20:51:47,65,10,9,5.5,0.046153846153846156,0.5213169,1258.6343958145108,-0.03296579320281845
mbdata,20140123205200,vonneka,RT @HomelandIlluminations Fire officials have begun control measures on surrounding buildings. #HI,,,,2014-01-23 20:52:00,98,12,22,7.25,0.030612244897959183,0.60237193,1217.1903372816028,-0.01965100039556994
mbdata,20140123205200,joyce101,RT @footfingers mad at the system? join the POK's fight for justice #POK,,,,2014-01-23 20:52:00,72,13,12,4.615384615384615,0.05555555555555555,0.58069265,1204.4621407336012,-0.04041325767077769
mbdata,20140123205200,AbilaPost,#AFD has shifted focus to protecting surrounding buildings from the spread of fire #AbilaPost,,,,2014-01-23 20:52:00,93,14,11,5.714285714285714,0.021505376344086023,0.594956,1244.9563282266577,-0.03398976361879036
mbdata,20140123205200,AbilaAllFaith,do not lose faith! Persevere bravely,,,,2014-01-23 20:52:00,36,6,9,5.166666666666667,0.027777777777777776,0.3403994,1408.1762199948762,-0.0039024497156226468
mbdata,20140123205200,truccotrucco,poked my head up looks like negotiations are still going pls hurry poeple are starting to freak out in here #gelatogalorestandoff,36.059,24.856,,2014-01-23 20:52:00,129,21,21,5.190476190476191,0.007751937984496124,0.38844657,1335.833099811287,-0.011609391980701711
mbdata,20140123205200,megaMan,negotiator puts out his hands - what did that mean? #TAG,,,,2014-01-23 20:52:00,56,11,10,4.181818181818182,0.05357142857142857,0.29359114,1418.9227825865105,-0.00851893648427049
mbdata,20140123205200,roger_roger,still here,,,,2014-01-23 20:52:00,10,2,5,4.5,0.0,0.26523492,1459.4341130005205,0.029505527765697037
ccdata,20140123205200,,SUSPICIOUS SUBJECT/CIRCUMSTANCES-IN PROGRESS,,,N. Pilau St / N. Achilleos St,2014-01-23 20:52:00,44,3,24,14.0,0.045454545454545456,0.28819066,1428.8474802079077,-0.02101039069986116
mbdata,20140123205211,KronosQuoth,You've got to get up every morning with determination if you're going to go to bed with satisfaction.  #POKRally #HI,,,,2014-01-23 20:52:11,116,20,13,4.8,0.04310344827586207,0.5344815,1266.5913751107128,-0.02723935828745211
mbdata,20140123205211,KronosQuoth,"If you genuinely want something, don't wait for it -- teach yourself to be impatient.  #POKRally #HI",,,,2014-01-23 20:52:11,100,17,10,4.882352941176471,0.07,0.5338721,1264.4088967800126,-0.0012145691627102884
mbdata,20140123205211,KronosQuoth,"Winning isnt everything, but wanting to win is.  #KronosStar #POKRally",,,,2014-01-23 20:52:11,70,10,11,6.0,0.05714285714285714,0.517768,1255.928506128551,-0.019125975647028004
mbdata,20140123205211,KronosQuoth,"If you do what you always did, you will get what you always got.  #POKRally #HI",,,,2014-01-23 20:52:11,79,16,9,3.9375,0.05063291139240506,0.5571048,1247.4364324517983,-0.01756228580521224
mbdata,20140123205234,KronosQuoth,The best reason to start an organization is to make meaning; to create a product or service to make the world a better place.  #POKRally #HI,,,,2014-01-23 20:52:34,140,26,12,4.384615384615385,0.02857142857142857,0.35420474,1397.2691926609727,-0.00922439026454458
mbdata,20140123205300,brain448,RT @HomelandIlluminations Fire officials have begun control measures on surrounding buildings. #HI,,,,2014-01-23 20:53:00,98,12,22,7.25,0.030612244897959183,0.60237193,1217.1903372816028,-0.01965100039556994
mbdata,20140123205300,henri,RT @HomelandIlluminations Fire officials have begun control measures on surrounding buildings. #HI,,,,2014-01-23 20:53:00,98,12,22,7.25,0.030612244897959183,0.60237193,1217.1903372816028,-0.01965100039556994
mbdata,20140123205300,electricAvenue,RT @HomelandIlluminations Fire officials have begun control measures on surrounding buildings. #HI,,,,2014-01-23 20:53:00,98,12,22,7.25,0.030612244897959183,0.60237193,1217.1903372816028,-0.01965100039556994
mbdata,20140123205300,jaques,RT @roger_roger still here,,,,2014-01-23 20:53:00,26,4,12,5.75,0.07692307692307693,0.40254813,1329.063777352963,-0.00790138080019226
mbdata,20140123205303,junkman995,"This is NUTS, I swear I'm getting 100s of followers from this program!! Check it followers.kronos/getpeople #abila #followers",,,,2014-01-23 20:53:03,125,18,26,6.0,0.064,0.41799664,1359.1592648660849,-0.012486576672401606
mbdata,20140123205303,Clevvah4Evah,Serving filay minion tonite #POK #Rally #Grammar,,,,2014-01-23 20:53:03,48,7,8,6.0,0.0625,0.5247127,1252.0386376201807,-0.01738465039678061
mbdata,20140123205325,KronosQuoth,No masterpiece was ever created by a lazy artist. #POKRally #HI,,,,2014-01-23 20:53:25,63,11,11,4.818181818181818,0.047619047619047616,0.4002911,1332.3031792676459,-0.01792712670408303
mbdata,20140123205325,KronosQuoth,"Whenever you find yourself on the side of the majority, it is time to pause and reflect.  #POKRally #HI",,,,2014-01-23 20:53:25,103,19,9,4.421052631578948,0.038834951456310676,0.53509724,1256.4837109672583,-0.021216996052322246
mbdata,20140123205325,KronosQuoth,"Nothing is impossible, the word itself says, Im possible!  #KronosStar #POKRally",,,,2014-01-23 20:53:25,80,11,11,6.2727272727272725,0.0625,0.5074618,1294.0437984828432,-0.02133706088699089
mbdata,20140123205356,Clevvah4Evah,Always flush out your ideas before presenting #POK #Rally #Grammar,,,,2014-01-23 20:53:56,66,10,10,5.7,0.045454545454545456,0.49450713,1286.2043343563428,-0.03214382890965517
mbdata,20140123205400,BlueVelvet,RT @HomelandIlluminations Fire officials have begun control measures on surrounding buildings. #HI,,,,2014-01-23 20:54:00,98,12,22,7.25,0.030612244897959183,0.60237193,1217.1903372816028,-0.01965100039556994
mbdata,20140123205400,klingon4real,RT @HomelandIlluminations Fire officials have begun control measures on surrounding buildings. #HI,,,,2014-01-23 20:54:00,98,12,22,7.25,0.030612244897959183,0.60237193,1217.1903372816028,-0.01965100039556994
mbdata,20140123205400,dragonRider1,RT @truccotrucco poked my head up looks like negotiations are still going pls hurry poeple are starting to freak out in here #gelatogalorestandoff,,,,2014-01-23 20:54:00,146,23,21,5.391304347826087,0.0136986301369863,0.44705817,1312.5102432157146,-0.013039000252738908
mbdata,20140123205425,KronosQuoth,What seems to us as bitter trials are often blessings in disguise. #POKRally #HI,,,,2014-01-23 20:54:25,80,14,9,4.785714285714286,0.0375,0.57001674,1219.628689311534,-0.03374370025664025
mbdata,20140123205425,KronosQuoth,"When in doubt, punt!  #KronosStar #POKRally",,,,2014-01-23 20:54:25,43,6,11,6.166666666666667,0.09302325581395349,0.5205146,1241.3184841549123,-0.03624658679452303
mbdata,20140123205425,junkman995,Easy credit cards! get what you're worth! easycredit.kronos/morecredit #abila #nobanks,,,,2014-01-23 20:54:25,86,10,28,7.7,0.08139534883720931,0.3171392,1420.8078357780205,0.0018005397130302359
mbdata,20140123205445,Clevvah4Evah,What number is your PIN number? #POK #Rally #Grammar,,,,2014-01-23 20:54:45,52,9,8,4.888888888888889,0.07692307692307693,0.5168227,1268.951101216876,-0.03326689730649285
mbdata,20140123205445,KronosQuoth,Fall seven times and stand up eight.  #KronosStar #POKRally,,,,2014-01-23 20:54:45,59,9,11,5.555555555555555,0.05084745762711865,0.5332539,1262.5259531810998,-0.02204991465112993
mbdata,20140123205445,KronosQuoth,The only place where success comes before work is in the dictionary.  #POKRally #HI,,,,2014-01-23 20:54:45,83,14,11,4.928571428571429,0.03614457831325301,0.5484506,1229.8417581657775,-0.03595216189772227
mbdata,20140123205510,KronosQuoth,Non-judgment shapes reckless self-knowledge #POKRally #HI,,,,2014-01-23 20:55:10,57,6,14,8.666666666666666,0.07017543859649122,0.52572024,1258.4936010689594,-0.015704269468876708
mbdata,20140123205541,dirtdigger334,Cheap car sales! No questions asked!  cars.kronos/choppers  #abila #vans #cars,,,,2014-01-23 20:55:41,78,10,20,6.7,0.08974358974358974,0.32560563,1410.1756437998847,-0.001364882600558448
mbdata,20140123205604,KronosQuoth,Its not the years in your life that count. Its the life in your years.  #KronosStar #POKRally,,,,2014-01-23 20:56:04,93,17,11,4.470588235294118,0.043010752688172046,0.42365304,1335.9598333953281,-0.04139171624810317
mbdata,20140123205604,deals4realz,He who hesitates is lost! #KronosStar #POKRally,,,,2014-01-23 20:56:04,47,7,11,5.857142857142857,0.06382978723404255,0.67524755,1164.7486804461864,-0.037406468078841904
mbdata,20140123205604,KronosQuoth,"If you genuinely want something, don't wait for it -- teach yourself to be impatient.  #POKRally #HI",,,,2014-01-23 20:56:04,100,17,10,4.882352941176471,0.07,0.5338721,1264.4088967800126,-0.0012145691627102884
mbdata,20140123205604,KronosQuoth,The battles that count arent the ones for gold medals. The struggles within yourself #KronosStar #POKRally,,,,2014-01-23 20:56:04,106,16,11,5.6875,0.02830188679245283,0.43216184,1307.7838845367928,-0.025903010750398192
mbdata,20140123205624,KronosQuoth,Everything youve ever wanted is on the other side of fear.  #KronosStar #POKRally,,,,2014-01-23 20:56:24,81,13,11,5.230769230769231,0.037037037037037035,0.63213104,1189.6228615026835,-0.03132313856581603
mbdata,20140123205624,Clevvah4Evah,What number is your PIN number? #POK #Rally #Grammar,,,,2014-01-23 20:56:24,52,9,8,4.888888888888889,0.07692307692307693,0.5168227,1268.951101216876,-0.03326689730649285
mbdata,20140123205624,KronosQuoth,A successful man is one who can lay a firm foundation with the bricks others have thrown at him.  #POKRally #HI,,,,2014-01-23 20:56:24,111,21,10,4.285714285714286,0.02702702702702703,0.47659335,1263.8028112006846,-0.04098798810494786
mbdata,20140123205652,KronosQuoth,"Either you run the day, or the day runs you.  #KronosStar #POKRally",,,,2014-01-23 20:56:52,67,12,11,4.583333333333333,0.05970149253731343,0.57637,1227.7596137508342,-0.044748663196174654
mbdata,20140123205652,KronosQuoth,"When everything seems to be going against you, remember that the airplane takes off against the wind, not with it.  #KronosStar #POKRally",,,,2014-01-23 20:56:52,137,22,11,5.2272727272727275,0.0364963503649635,0.5600661,1242.7087307384336,-0.025577569349466478
mbdata,20140123205652,KronosQuoth,"Be miserable. Or motivate yourself. Whatever has to be done, it's always your choice.  #POKRally #HI",,,,2014-01-23 20:56:52,100,16,10,5.25,0.07,0.4189039,1377.0822776899108,0.006624431040593903
mbdata,20140123205713,KronosQuoth,"Success is liking yourself, liking what you do, and liking how you do it.  #POKRally #HI",,,,2014-01-23 20:57:13,88,16,9,4.5,0.056818181818181816,0.4399386,1301.3788133404987,-0.021191129512315277
mbdata,20140123205713,KronosQuoth,A successful man is one who can lay a firm foundation with the bricks others have thrown at him.  #POKRally #HI,,,,2014-01-23 20:57:13,111,21,10,4.285714285714286,0.02702702702702703,0.47659335,1263.8028112006846,-0.04098798810494786
mbdata,20140123205713,KronosQuoth,Successful entrepreneurs are givers and not takers of positive energy.  #POKRally #HI,,,,2014-01-23 20:57:13,85,12,13,6.083333333333333,0.03529411764705882,0.50693005,1244.8685000978196,-0.03015287514717302
mbdata,20140123205733,KronosQuoth,"Life isnt about getting and having, its about giving and being.  #KronosStar #POKRally",,,,2014-01-23 20:57:33,86,13,11,5.615384615384615,0.046511627906976744,0.56825143,1218.3593167425292,-0.02954149576143361
